ext_no	sp	dbh	h	plot_size
188	중부지방소나무	14	10.8	0.04
188	중부지방소나무	16.2	11.4	0.04
188	중부지방소나무	15.7	11.3	0.04
188	중부지방소나무	18.2	11.9	0.04
188	중부지방소나무	19	12.1	0.04
189	중부지방소나무	28.5	14.2	0.04
189	중부지방소나무	14.5	10.2	0.04
189	중부지방소나무	28.7	14.3	0.04
189	중부지방소나무	19.2	11.7	0.04
189	중부지방소나무	13	9.7	0.04
189	중부지방소나무	18.8	11.6	0.04
189	중부지방소나무	25	13.3	0.04
189	중부지방소나무	16	10.7	0.04
189	중부지방소나무	20.4	12.1	0.04
189	중부지방소나무	14.7	10.3	0.04
189	중부지방소나무	16.8	11	0.04
189	중부지방소나무	12.2	9.4	0.04
189	중부지방소나무	26.5	13.7	0.04
189	중부지방소나무	18.5	11.5	0.04
189	중부지방소나무	18	11.3	0.04
189	중부지방소나무	28.6	14.2	0.04
189	중부지방소나무	16.4	10.8	0.04
189	중부지방소나무	28	14.1	0.04
189	중부지방소나무	15.4	10.5	0.04
189	중부지방소나무	13.6	9.9	0.04
189	중부지방소나무	17	11	0.04
189	중부지방소나무	21	12.2	0.04
189	중부지방소나무	20.5	12.1	0.04
189	중부지방소나무	14.4	10.2	0.04
189	중부지방소나무	14.6	10.2	0.04
189	중부지방소나무	15.3	10.5	0.04
189	중부지방소나무	21	12.2	0.04
190	리기다소나무	18.8	19.4	0.04
190	리기다소나무	22.8	20.1	0.04
190	리기다소나무	23.4	20.2	0.04
190	리기다소나무	24.6	20.4	0.04
190	리기다소나무	25.3	20.5	0.04
190	리기다소나무	26	20.6	0.04
190	리기다소나무	26.5	20.7	0.04
190	리기다소나무	27.2	20.8	0.04
190	리기다소나무	28	20.9	0.04
190	리기다소나무	29.6	21.1	0.04
190	리기다소나무	30.5	21.2	0.04
190	리기다소나무	30.6	21.2	0.04
190	리기다소나무	31.2	21.3	0.04
190	리기다소나무	31.7	21.4	0.04
190	리기다소나무	34	21.6	0.04
190	리기다소나무	17	19.1	0.04
190	리기다소나무	21.4	19.9	0.04
190	리기다소나무	23.2	20.2	0.04
190	리기다소나무	24.3	20.4	0.04
190	리기다소나무	24.6	20.4	0.04
190	리기다소나무	25.8	20.6	0.04
190	리기다소나무	26.5	20.7	0.04
190	리기다소나무	26.8	20.7	0.04
190	리기다소나무	27.5	20.8	0.04
191	잣나무	10.2	13.7	0.04
191	잣나무	10.6	13.8	0.04
191	잣나무	12.4	14	0.04
191	잣나무	13.5	14.2	0.04
191	잣나무	14.2	14.2	0.04
191	잣나무	14.3	14.3	0.04
191	잣나무	16.4	14.5	0.04
191	잣나무	16.6	14.5	0.04
191	잣나무	18.1	14.7	0.04
191	잣나무	20.4	14.9	0.04
191	잣나무	24.1	15.2	0.04
191	잣나무	24.3	15.2	0.04
191	잣나무	24.6	15.2	0.04
191	잣나무	27.4	15.4	0.04
191	잣나무	27.5	15.4	0.04
191	잣나무	10	13.7	0.04
191	잣나무	10.4	13.7	0.04
191	잣나무	10.6	13.8	0.04
191	잣나무	12.1	14	0.04
191	잣나무	13.4	14.1	0.04
191	잣나무	13.7	14.2	0.04
191	잣나무	14.3	14.3	0.04
191	잣나무	14.5	14.3	0.04
191	잣나무	16.5	14.5	0.04
191	잣나무	16.6	14.5	0.04
191	잣나무	20.4	14.9	0.04
191	잣나무	20.4	14.9	0.04
191	잣나무	24.1	15.2	0.04
191	잣나무	24.5	15.2	0.04
191	잣나무	27	15.4	0.04
191	잣나무	27.4	15.4	0.04
192	신갈나무	6	6.5	0.04
192	신갈나무	6.2	6.7	0.04
192	신갈나무	8	7.8	0.04
192	신갈나무	8.1	7.8	0.04
192	신갈나무	8.1	7.8	0.04
192	신갈나무	8.2	7.9	0.04
192	신갈나무	8.2	7.9	0.04
192	신갈나무	8.3	7.9	0.04
192	신갈나무	10	8.9	0.04
192	신갈나무	10.2	9	0.04
192	신갈나무	12.5	10.1	0.04
192	신갈나무	14.2	10.9	0.04
192	신갈나무	17	12.2	0.04
192	신갈나무	17.2	12.3	0.04
192	신갈나무	20.1	13.5	0.04
192	신갈나무	21	13.8	0.04
192	신갈나무	21.1	13.9	0.04
192	신갈나무	6.2	6.7	0.04
192	신갈나무	12.1	9.9	0.04
192	신갈나무	14.2	10.9	0.04
192	신갈나무	27.1	16.1	0.04
192	신갈나무	12.2	10	0.04
192	신갈나무	14.1	10.9	0.04
192	신갈나무	14.2	10.9	0.04
192	신갈나무	14.3	11	0.04
192	신갈나무	17.4	12.4	0.04
192	신갈나무	20.1	13.5	0.04
192	신갈나무	20.2	13.5	0.04
192	신갈나무	21.3	13.9	0.04
192	신갈나무	6.3	6.7	0.04
192	신갈나무	12.2	10	0.04
192	신갈나무	14.3	11	0.04
193	신갈나무	8.2	9.8	0.04
193	신갈나무	8.2	9.8	0.04
193	신갈나무	8.3	9.8	0.04
193	신갈나무	10.2	10.3	0.04
193	신갈나무	10.2	10.3	0.04
193	신갈나무	10.2	10.3	0.04
193	신갈나무	10.3	10.3	0.04
193	신갈나무	11	10.5	0.04
193	신갈나무	11	10.5	0.04
193	신갈나무	11.2	10.5	0.04
193	신갈나무	11.3	10.5	0.04
193	신갈나무	12.1	10.7	0.04
193	신갈나무	12.1	10.7	0.04
193	신갈나무	16.3	11.5	0.04
193	신갈나무	8.2	9.8	0.04
193	신갈나무	14.2	11.1	0.04
193	신갈나무	14.3	11.1	0.04
193	신갈나무	16.2	11.4	0.04
193	신갈나무	24.1	12.6	0.04
193	신갈나무	12.3	10.7	0.04
193	신갈나무	12.5	10.8	0.04
193	신갈나무	13	10.9	0.04
193	신갈나무	13.2	10.9	0.04
193	신갈나무	13.4	10.9	0.04
193	신갈나무	13.4	10.9	0.04
193	신갈나무	13.5	11	0.04
193	신갈나무	14.1	11.1	0.04
193	신갈나무	14.3	11.1	0.04
193	신갈나무	14.8	11.2	0.04
193	신갈나무	15.1	11.3	0.04
193	신갈나무	15.3	11.3	0.04
193	신갈나무	15.3	11.3	0.04
193	신갈나무	15.5	11.3	0.04
193	신갈나무	16.2	11.4	0.04
193	신갈나무	16.2	11.4	0.04
193	신갈나무	16.3	11.5	0.04
193	신갈나무	16.4	11.5	0.04
193	신갈나무	16.8	11.5	0.04
193	신갈나무	18.2	11.8	0.04
193	신갈나무	18.4	11.8	0.04
193	신갈나무	18.6	11.8	0.04
193	신갈나무	19.3	11.9	0.04
193	신갈나무	12.2	10.7	0.04
193	신갈나무	12.4	10.8	0.04
193	신갈나무	14.3	11.1	0.04
193	신갈나무	7	9.4	0.04
193	신갈나무	7.3	9.5	0.04
193	신갈나무	7.2	9.5	0.04
193	신갈나무	16.8	11.5	0.04
193	신갈나무	18.4	11.8	0.04
193	신갈나무	18.5	11.8	0.04
193	신갈나무	19.2	11.9	0.04
193	신갈나무	19.5	12	0.04
193	신갈나무	12.3	10.7	0.04
193	신갈나무	12.5	10.8	0.04
193	신갈나무	16.2	11.4	0.04
193	신갈나무	24	12.6	0.04
193	신갈나무	8.3	9.8	0.04
193	신갈나무	14.2	11.1	0.04
193	신갈나무	14.5	11.2	0.04
193	신갈나무	16.3	11.5	0.04
194	낙엽송	8.2	8.2	0.04
194	낙엽송	12.4	10.7	0.04
194	낙엽송	12.5	10.7	0.04
194	낙엽송	12.8	10.9	0.04
194	낙엽송	14.2	11.6	0.04
194	낙엽송	14.6	11.8	0.04
194	낙엽송	14.7	11.9	0.04
194	낙엽송	16.4	12.7	0.04
194	낙엽송	16.6	12.8	0.04
194	낙엽송	18.3	13.6	0.04
194	낙엽송	6.1	6.8	0.04
194	낙엽송	10.2	9.4	0.04
194	낙엽송	12.5	10.7	0.04
194	낙엽송	12.6	10.8	0.04
194	낙엽송	12.8	10.9	0.04
194	낙엽송	14.2	11.6	0.04
194	낙엽송	14.6	11.8	0.04
194	낙엽송	14.8	11.9	0.04
194	낙엽송	16.5	12.7	0.04
194	낙엽송	18.1	13.5	0.04
194	낙엽송	18.4	13.6	0.04
195	낙엽송	8.2	11	0.04
195	낙엽송	8.3	11.1	0.04
195	낙엽송	11	12.6	0.04
195	낙엽송	11.2	12.7	0.04
195	낙엽송	12.3	13.2	0.04
195	낙엽송	14.2	14.1	0.04
195	낙엽송	14.3	14.1	0.04
195	낙엽송	16.1	14.9	0.04
195	낙엽송	18	15.7	0.04
195	낙엽송	18.2	15.8	0.04
195	낙엽송	18.2	15.8	0.04
195	낙엽송	20.4	16.6	0.04
195	낙엽송	20.6	16.7	0.04
195	낙엽송	22.3	17.3	0.04
195	낙엽송	24.3	17.9	0.04
195	낙엽송	24.4	18	0.04
195	낙엽송	27.5	19	0.04
195	낙엽송	8.2	11	0.04
195	낙엽송	11	12.6	0.04
195	낙엽송	11.2	12.7	0.04
195	낙엽송	12.2	13.2	0.04
195	낙엽송	12.5	13.3	0.04
195	낙엽송	14.2	14.1	0.04
195	낙엽송	14.5	14.2	0.04
195	낙엽송	16.2	15	0.04
195	낙엽송	18	15.7	0.04
195	낙엽송	18.1	15.7	0.04
195	낙엽송	18.3	15.8	0.04
195	낙엽송	20.5	16.6	0.04
195	낙엽송	20.5	16.6	0.04
195	낙엽송	22.1	17.2	0.04
195	낙엽송	22.5	17.3	0.04
195	낙엽송	24.3	17.9	0.04
195	낙엽송	27.1	18.8	0.04
196	굴참나무	14.3	10.8	0.04
196	굴참나무	14.5	10.9	0.04
196	굴참나무	16.2	11.2	0.04
196	굴참나무	16.2	11.2	0.04
196	굴참나무	16.4	11.2	0.04
196	굴참나무	16.8	11.3	0.04
196	굴참나무	18.2	11.5	0.04
196	굴참나무	18.2	11.5	0.04
196	굴참나무	19.8	11.8	0.04
196	굴참나무	20.1	11.8	0.04
196	굴참나무	18.8	11.6	0.04
196	굴참나무	27	12.7	0.04
196	굴참나무	8	9.4	0.04
196	굴참나무	8.2	9.4	0.04
196	굴참나무	14.2	10.8	0.04
196	굴참나무	7.1	9.1	0.04
196	굴참나무	7.2	9.1	0.04
196	굴참나무	7.3	9.2	0.04
196	굴참나무	8.1	9.4	0.04
196	굴참나무	8.2	9.4	0.04
196	굴참나무	8.4	9.5	0.04
196	굴참나무	12.2	10.4	0.04
196	굴참나무	14.1	10.8	0.04
196	굴참나무	7	9.1	0.04
196	굴참나무	7.1	9.1	0.04
196	굴참나무	7.2	9.1	0.04
196	굴참나무	8	9.4	0.04
196	굴참나무	8.2	9.4	0.04
196	굴참나무	8.3	9.5	0.04
196	굴참나무	12.1	10.4	0.04
196	굴참나무	12.3	10.4	0.04
196	굴참나무	12.3	10.4	0.04
196	굴참나무	18.4	11.6	0.04
196	굴참나무	20	11.8	0.04
196	굴참나무	20.4	11.9	0.04
196	굴참나무	26.7	12.7	0.04
196	굴참나무	36	13.7	0.04
196	굴참나무	8.1	9.4	0.04
196	굴참나무	8.3	9.5	0.04
197	굴참나무	8.1	10.1	0.04
197	굴참나무	8.2	10.1	0.04
197	굴참나무	8.2	10.1	0.04
197	굴참나무	9	10.6	0.04
197	굴참나무	9.4	10.8	0.04
197	굴참나무	9.5	10.8	0.04
197	굴참나무	10	11.1	0.04
197	굴참나무	10.2	11.2	0.04
197	굴참나무	10.3	11.2	0.04
197	굴참나무	10.4	11.3	0.04
197	굴참나무	12	12	0.04
197	굴참나무	12.4	12.2	0.04
197	굴참나무	12.5	12.2	0.04
197	굴참나무	12.6	12.3	0.04
197	굴참나무	13.2	12.5	0.04
197	굴참나무	13.4	12.6	0.04
197	굴참나무	14	12.8	0.04
197	굴참나무	14.2	12.9	0.04
197	굴참나무	14.5	13	0.04
197	굴참나무	16	13.6	0.04
197	굴참나무	16.4	13.8	0.04
197	굴참나무	16.4	13.8	0.04
197	굴참나무	16.5	13.8	0.04
197	굴참나무	14.2	12.9	0.04
197	굴참나무	16.8	13.9	0.04
197	굴참나무	16.8	13.9	0.04
197	굴참나무	16.9	14	0.04
197	굴참나무	18.2	14.4	0.04
197	굴참나무	6.2	9	0.04
197	굴참나무	8.4	10.2	0.04
197	굴참나무	9.5	10.8	0.04
197	굴참나무	12.1	12	0.04
197	굴참나무	12.4	12.2	0.04
197	굴참나무	8.1	10.1	0.04
197	굴참나무	8.4	10.2	0.04
197	굴참나무	13.5	12.6	0.04
197	굴참나무	10.4	11.3	0.04
197	굴참나무	12.3	12.1	0.04
197	굴참나무	12.4	12.2	0.04
197	굴참나무	12.5	12.2	0.04
197	굴참나무	13.1	12.5	0.04
197	굴참나무	13.2	12.5	0.04
197	굴참나무	13.5	12.6	0.04
197	굴참나무	13.5	12.6	0.04
197	굴참나무	14.2	12.9	0.04
197	굴참나무	14.3	13	0.04
197	굴참나무	16	13.6	0.04
197	굴참나무	16.2	13.7	0.04
197	굴참나무	16.4	13.8	0.04
197	굴참나무	16.5	13.8	0.04
197	굴참나무	16.8	13.9	0.04
197	굴참나무	16.8	13.9	0.04
197	굴참나무	16.8	13.9	0.04
197	굴참나무	16.9	14	0.04
197	굴참나무	6	8.8	0.04
197	굴참나무	8	10	0.04
197	굴참나무	9	10.6	0.04
197	굴참나무	12.1	12	0.04
197	굴참나무	12.3	12.1	0.04
197	굴참나무	8	10	0.04
197	굴참나무	8.2	10.1	0.04
197	굴참나무	13.2	12.5	0.04
197	굴참나무	14	12.8	0.04
198	굴참나무	14.2	12.9	0.04
198	굴참나무	20.5	13.8	0.04
198	굴참나무	22.3	14	0.04
198	굴참나무	24.3	14.3	0.04
198	굴참나무	26.1	14.5	0.04
198	굴참나무	28.4	14.7	0.04
198	굴참나무	18.2	13.5	0.04
198	굴참나무	20.6	13.8	0.04
198	굴참나무	24.2	14.3	0.04
198	굴참나무	24.4	14.3	0.04
198	굴참나무	28.3	14.7	0.04
198	굴참나무	30.1	14.8	0.04
199	중부지방소나무	6.5	11.8	0.04
199	중부지방소나무	7	11.8	0.04
199	중부지방소나무	7.8	11.7	0.04
199	중부지방소나무	8.2	11.7	0.04
199	중부지방소나무	9	11.7	0.04
199	중부지방소나무	10.1	11.6	0.04
199	중부지방소나무	10.8	11.6	0.04
199	중부지방소나무	11.1	11.6	0.04
199	중부지방소나무	11.9	11.6	0.04
199	중부지방소나무	13.1	11.5	0.04
199	중부지방소나무	14.9	11.5	0.04
199	중부지방소나무	18.6	11.4	0.04
199	중부지방소나무	35.7	11.2	0.04
199	중부지방소나무	14.3	11.5	0.04
199	중부지방소나무	5.4	11.9	0.04
199	중부지방소나무	6.9	11.8	0.04
199	중부지방소나무	7.5	11.7	0.04
199	중부지방소나무	8	11.7	0.04
199	중부지방소나무	8.1	11.7	0.04
199	중부지방소나무	8.8	11.7	0.04
199	중부지방소나무	9.9	11.6	0.04
199	중부지방소나무	10.1	11.6	0.04
199	중부지방소나무	10.9	11.6	0.04
199	중부지방소나무	11.5	11.6	0.04
199	중부지방소나무	12.4	11.6	0.04
199	중부지방소나무	13.2	11.5	0.04
199	중부지방소나무	15.4	11.5	0.04
199	중부지방소나무	20.2	11.4	0.04
199	중부지방소나무	26.8	11.3	0.04
199	중부지방소나무	10.2	11.6	0.04
199	중부지방소나무	8.2	11.7	0.04
200	중부지방소나무	19.1	14.4	0.04
200	중부지방소나무	19.6	14.5	0.04
200	중부지방소나무	19.8	14.5	0.04
200	중부지방소나무	20.1	14.6	0.04
200	중부지방소나무	20.1	14.6	0.04
200	중부지방소나무	20.2	14.6	0.04
200	중부지방소나무	20.3	14.7	0.04
200	중부지방소나무	20.7	14.7	0.04
200	중부지방소나무	21.1	14.8	0.04
200	중부지방소나무	21.8	15	0.04
200	중부지방소나무	22.1	15.1	0.04
200	중부지방소나무	22.2	15.1	0.04
200	중부지방소나무	22.3	15.1	0.04
200	중부지방소나무	23.1	15.3	0.04
200	중부지방소나무	23.3	15.4	0.04
200	중부지방소나무	24.1	15.5	0.04
200	중부지방소나무	24.6	15.6	0.04
200	중부지방소나무	29.3	16.6	0.04
200	중부지방소나무	8.1	10.7	0.04
200	중부지방소나무	17.2	13.9	0.04
200	중부지방소나무	17.8	14	0.04
200	중부지방소나무	22.1	15.1	0.04
200	중부지방소나무	19.1	14.4	0.04
200	중부지방소나무	11.2	12	0.04
200	중부지방소나무	15.7	13.4	0.04
200	중부지방소나무	16.4	13.6	0.04
200	중부지방소나무	16.8	13.7	0.04
200	중부지방소나무	17.7	14	0.04
200	중부지방소나무	18.3	14.1	0.04
200	중부지방소나무	18.8	14.3	0.04
200	중부지방소나무	11.8	12.2	0.04
200	중부지방소나무	16.3	13.6	0.04
200	중부지방소나무	16.8	13.7	0.04
200	중부지방소나무	17.3	13.9	0.04
200	중부지방소나무	17.4	13.9	0.04
200	중부지방소나무	18.1	14.1	0.04
200	중부지방소나무	18.7	14.2	0.04
200	중부지방소나무	23.7	15.4	0.04
200	중부지방소나무	24.1	15.5	0.04
200	중부지방소나무	24.3	15.6	0.04
200	중부지방소나무	28.3	16.4	0.04
200	중부지방소나무	19.7	14.5	0.04
200	중부지방소나무	14.1	13	0.04
200	중부지방소나무	16.4	13.6	0.04
200	중부지방소나무	19.4	14.4	0.04
201	중부지방소나무	6.5	5.8	0.04
201	중부지방소나무	6.5	5.8	0.04
201	중부지방소나무	6.5	5.8	0.04
201	중부지방소나무	6.6	5.8	0.04
201	중부지방소나무	6.7	5.9	0.04
201	중부지방소나무	6.7	5.9	0.04
201	중부지방소나무	6.8	5.9	0.04
201	중부지방소나무	6.8	5.9	0.04
201	중부지방소나무	6.9	5.9	0.04
201	중부지방소나무	8.2	6.4	0.04
201	중부지방소나무	8.4	6.5	0.04
201	중부지방소나무	8.7	6.6	0.04
201	중부지방소나무	8.8	6.6	0.04
201	중부지방소나무	9.1	6.7	0.04
201	중부지방소나무	9.3	6.7	0.04
201	중부지방소나무	10.2	7	0.04
201	중부지방소나무	10.6	7.1	0.04
201	중부지방소나무	12.2	7.6	0.04
201	중부지방소나무	12.3	7.6	0.04
201	중부지방소나무	12.5	7.7	0.04
201	중부지방소나무	12.8	7.7	0.04
201	중부지방소나무	12.9	7.8	0.04
201	중부지방소나무	13	7.8	0.04
201	중부지방소나무	13.2	7.8	0.04
201	중부지방소나무	13.8	8	0.04
201	중부지방소나무	16	8.5	0.04
201	중부지방소나무	16.5	8.6	0.04
201	중부지방소나무	18.5	9.1	0.04
201	중부지방소나무	18.7	9.1	0.04
201	중부지방소나무	28	10.8	0.04
201	중부지방소나무	29.3	11	0.04
201	중부지방소나무	18.4	9	0.04
201	중부지방소나무	23.5	10	0.04
201	중부지방소나무	24.6	10.2	0.04
201	중부지방소나무	25.1	10.3	0.04
201	중부지방소나무	25.5	10.4	0.04
201	중부지방소나무	6	5.6	0.04
201	중부지방소나무	6.1	5.6	0.04
201	중부지방소나무	6.2	5.7	0.04
201	중부지방소나무	6.4	5.7	0.04
201	중부지방소나무	6.4	5.7	0.04
201	중부지방소나무	6	5.6	0.04
201	중부지방소나무	6.2	5.7	0.04
201	중부지방소나무	6.3	5.7	0.04
201	중부지방소나무	6.4	5.7	0.04
201	중부지방소나무	8	6.3	0.04
201	중부지방소나무	8.2	6.4	0.04
201	중부지방소나무	8.5	6.5	0.04
201	중부지방소나무	8.7	6.6	0.04
201	중부지방소나무	8.9	6.6	0.04
201	중부지방소나무	9.2	6.7	0.04
201	중부지방소나무	9.4	6.8	0.04
201	중부지방소나무	10.2	7	0.04
201	중부지방소나무	12	7.5	0.04
201	중부지방소나무	12	7.5	0.04
201	중부지방소나무	12.4	7.6	0.04
201	중부지방소나무	12.5	7.7	0.04
201	중부지방소나무	12.6	7.7	0.04
201	중부지방소나무	12.8	7.7	0.04
201	중부지방소나무	12.9	7.8	0.04
201	중부지방소나무	13.1	7.8	0.04
201	중부지방소나무	13.5	7.9	0.04
201	중부지방소나무	13.9	8	0.04
201	중부지방소나무	16.5	8.6	0.04
201	중부지방소나무	16.9	8.7	0.04
201	중부지방소나무	18.5	9.1	0.04
201	중부지방소나무	22	9.8	0.04
201	중부지방소나무	24.3	10.2	0.04
201	중부지방소나무	24.4	10.2	0.04
201	중부지방소나무	25	10.3	0.04
201	중부지방소나무	25.4	10.4	0.04
201	중부지방소나무	25.8	10.5	0.04
201	중부지방소나무	28.2	10.9	0.04
201	중부지방소나무	29.5	11.1	0.04
201	중부지방소나무	22.2	9.8	0.04
202	중부지방소나무	12	11.3	0.04
202	중부지방소나무	13.5	11.9	0.04
202	중부지방소나무	16.3	13	0.04
202	중부지방소나무	17	13.3	0.04
202	중부지방소나무	17.2	13.3	0.04
202	중부지방소나무	18.1	13.7	0.04
202	중부지방소나무	19.1	14	0.04
202	중부지방소나무	20.1	14.3	0.04
202	중부지방소나무	20.4	14.4	0.04
202	중부지방소나무	21.3	14.7	0.04
202	중부지방소나무	23.2	15.3	0.04
202	중부지방소나무	24.1	15.6	0.04
202	중부지방소나무	24.6	15.8	0.04
202	중부지방소나무	27.3	16.6	0.04
202	중부지방소나무	29.7	17.2	0.04
202	중부지방소나무	6.2	8.2	0.04
202	중부지방소나무	19	14	0.04
202	중부지방소나무	12.5	11.5	0.04
202	중부지방소나무	16.2	13	0.04
202	중부지방소나무	16.5	13.1	0.04
202	중부지방소나무	17.2	13.3	0.04
202	중부지방소나무	18	13.6	0.04
202	중부지방소나무	18.2	13.7	0.04
202	중부지방소나무	20	14.3	0.04
202	중부지방소나무	20.2	14.4	0.04
202	중부지방소나무	21.1	14.7	0.04
202	중부지방소나무	21.6	14.8	0.04
202	중부지방소나무	23.6	15.5	0.04
202	중부지방소나무	24	15.6	0.04
202	중부지방소나무	24.2	15.7	0.04
202	중부지방소나무	25.8	16.1	0.04
202	중부지방소나무	27.8	16.7	0.04
202	중부지방소나무	30	17.3	0.04
202	중부지방소나무	13.5	11.9	0.04
202	중부지방소나무	24	15.6	0.04
203	중부지방소나무	9.2	10.5	0.04
203	중부지방소나무	9.8	10.8	0.04
203	중부지방소나무	9.8	10.8	0.04
203	중부지방소나무	10.8	11.2	0.04
203	중부지방소나무	10.9	11.2	0.04
203	중부지방소나무	11.1	11.3	0.04
203	중부지방소나무	11.2	11.4	0.04
203	중부지방소나무	12	11.7	0.04
203	중부지방소나무	13.5	12.2	0.04
203	중부지방소나무	15.4	12.9	0.04
203	중부지방소나무	15.5	12.9	0.04
203	중부지방소나무	17	13.4	0.04
203	중부지방소나무	17.7	13.6	0.04
203	중부지방소나무	19.3	14.1	0.04
203	중부지방소나무	20.1	14.3	0.04
203	중부지방소나무	20.4	14.4	0.04
203	중부지방소나무	23.1	15.1	0.04
203	중부지방소나무	23.7	15.3	0.04
203	중부지방소나무	24.4	15.4	0.04
203	중부지방소나무	12	11.7	0.04
203	중부지방소나무	11.7	11.6	0.04
203	중부지방소나무	12.1	11.7	0.04
203	중부지방소나무	14.9	12.7	0.04
203	중부지방소나무	15.4	12.9	0.04
203	중부지방소나무	16.8	13.3	0.04
203	중부지방소나무	17.1	13.4	0.04
203	중부지방소나무	19	14	0.04
