model	model_structure	hierarchy	k_depth	family	response	x	predicted_mean	predicted_median	predicted_sd	pred_q025	pred_q05	pred_q10	pred_q25	pred_q50	pred_q75	pred_q90	pred_q95	pred_q975	is_best_gamma_model
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.909861116502645	1.36263396610448	1.36265260932296	0.0105629104564907	1.34182571305829	1.34507608707606	1.34906028839007	1.35553593615278	1.36265260932296	1.36982943255645	1.3762761335894	1.38004437602711	1.38333676053752	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.920232686199567	1.3625845977971	1.36259012759789	0.0105816541383406	1.34175516277594	1.34497815787911	1.34899004274714	1.355478003405	1.36259012759789	1.3697961673599	1.37624944157452	1.38003148275645	1.38331425876348	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.930604255896488	1.36253921549732	1.36254741967096	0.0105991853998272	1.34171078143534	1.34490335753729	1.34890942615111	1.35543734154615	1.36254741967096	1.36976803232372	1.37623950879968	1.3800059618035	1.38328789855711	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.940975825593409	1.36249749351126	1.36251052238992	0.0106155773502856	1.34160096289321	1.34481320662513	1.3488371876508	1.35539284390995	1.36251052238992	1.36973766659363	1.37622988890909	1.37999042541026	1.3832642338545	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.95134739529033	1.36245913307087	1.36247151619136	0.0106308993942762	1.34140983294025	1.34476207895944	1.34880350141444	1.3553553639516	1.36247151619136	1.36970633275372	1.37622255884315	1.37998060491051	1.38324266850016	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.961718964987252	1.36242386008218	1.3624299258151	0.0106452173197649	1.34134051332083	1.34468182195047	1.34875175124195	1.35531672589853	1.3624299258151	1.36967314649302	1.37621348501686	1.37997319146164	1.38322301620702	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.972090534684173	1.36239142306392	1.36239329722969	0.0106585934010512	1.34130719251895	1.34465044057302	1.34868699383237	1.35527374813051	1.36239329722969	1.36965968677518	1.37618666257955	1.37996940841765	1.38320659173119	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.982462104381094	1.36236159126037	1.36236514749665	0.0106710865128187	1.34126551662743	1.34460608577739	1.34866754726851	1.35524558978733	1.36236514749665	1.36963654239132	1.37614482761775	1.37995467940144	1.3832003819628	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	0.992833674078015	1.36233415291347	1.36235060332423	0.0106827522522621	1.34117562432947	1.34455850186325	1.3486220762138	1.3552297731334	1.36235060332423	1.36961954625397	1.37612579480656	1.37994836751468	1.3831947519155	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	1.00320524377494	1.36230891368065	1.36232587026689	0.0106936430667468	1.34109911862605	1.34450228559116	1.34856220445247	1.35520123902514	1.36232587026689	1.36960591962456	1.37611425445045	1.37994269917841	1.38318969725406	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	1.01357681347186	1.3622856951859	1.3623050704966	0.0107038083848818	1.34103015736534	1.34445957986676	1.34850824723644	1.355181352443	1.3623050704966	1.36959466569561	1.37610871103223	1.37993729098366	1.38318516364803	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	1.02394838316878	1.36226433369281	1.36228577302489	0.0107132947492541	1.3409673559803	1.34442270052537	1.34849251605886	1.35515802951968	1.36228577302489	1.36958710360664	1.37610308081611	1.37993207702644	1.38318099468818	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befa.st	1.0343199528657	1.36224467888909	1.36226286693341	0.0107221459493821	1.34091862554458	1.34438364719972	1.34847361700124	1.35512917217859	1.36226286693341	1.36957705661172	1.37608785440752	1.37992738446103	1.3831772038798	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.00753455287049989	0.582592296846863	0.573118559101573	0.0522830013794016	0.50666619101999	0.516113906746644	0.527072627146661	0.546523980044582	0.573118559101573	0.607072403325699	0.652168220542485	0.686440614575078	0.71215630672334	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.0179061225674211	0.578085991788058	0.569411965685995	0.0496102960206046	0.504967921050954	0.514073412491301	0.52485034338348	0.543725278065986	0.569411965685995	0.601919897217744	0.644536944095329	0.676498364557748	0.699355931121793	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.0282776922643423	0.573666107513237	0.565651219957018	0.0470742525220486	0.503340602256161	0.51199688692145	0.522576542330488	0.540913718288028	0.565651219957018	0.596958427322223	0.637013859966088	0.666655331507003	0.687618696945439	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.0386492619612635	0.569330262067797	0.562092973015579	0.044668779425842	0.501716656068998	0.509916272844499	0.520327997454862	0.538102678183111	0.562092973015579	0.592121180663647	0.629376532077335	0.656978802719236	0.67624864473443	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.0490208316581847	0.565076156985064	0.558540946856077	0.0423881267220785	0.499874979488686	0.508016313675275	0.518049016812035	0.535357985340818	0.558540946856077	0.587128215896263	0.621980214373415	0.647685496997921	0.665062433671205	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.059392401355106	0.560901573828681	0.554946336035735	0.0402268640434564	0.497930606338225	0.50602536238998	0.515773051866244	0.532654997928784	0.554946336035735	0.582162412947758	0.61487175837039	0.638187134557167	0.654714344288725	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.0697639710520272	0.556804370898329	0.551476832472117	0.0381798601013803	0.496239219721927	0.50425883839067	0.513573835796786	0.529920316611948	0.551476832472117	0.577604821864142	0.607935870868818	0.629970327282072	0.645303226187066	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.0801355407489484	0.552782480090153	0.548078923827916	0.0362422631938891	0.49438850229704	0.502190978335784	0.511323224780036	0.527250894018294	0.548078923827916	0.572852429057324	0.601186735271033	0.621889746501572	0.635932369709779	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.0905071104458696	0.54883390390377	0.544701169435046	0.0344094826213841	0.492358204522236	0.50022155438548	0.509143429609372	0.524596078267248	0.544701169435046	0.568216767637578	0.594872120451925	0.614000513460858	0.627158024603159	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.100878680142791	0.544956712588229	0.541441029954938	0.0326771708520446	0.490610219538645	0.498276655233579	0.506991520843996	0.521882935879137	0.541441029954938	0.563758174904653	0.588696981676937	0.605756897303057	0.618744239327856	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.111250249839712	0.541149041419677	0.538170053778316	0.0310412062858417	0.488907725555717	0.496200558624601	0.504691461979034	0.519222184244355	0.538170053778316	0.559137071996163	0.582596698054824	0.597972375205229	0.61110594273705	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.121621819536633	0.537409088103966	0.534830638853623	0.0294976764752462	0.48714020270324	0.494135409482748	0.502532025245595	0.516577923142797	0.534830638853623	0.554606899740961	0.576686855613282	0.591150393392876	0.603056064646325	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.131993389233554	0.533735110297753	0.531631659865953	0.0280428616732918	0.48544851177505	0.492185007448511	0.500324426359771	0.513860260750066	0.531631659865953	0.550291595737011	0.570933507483436	0.584373409309898	0.595711758200818	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.142364958930476	0.530125423242075	0.528431566635815	0.0266732185970245	0.483767836146835	0.49016975878227	0.498106035132424	0.511202621422711	0.528431566635815	0.546122844583232	0.56549331085972	0.577993929728965	0.588710051065466	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.152736528627397	0.526578397502651	0.525092728981947	0.025385364318052	0.482005583525039	0.488087504031698	0.495960669374863	0.508683949294941	0.525092728981947	0.542171952340128	0.560158234427922	0.57197534063112	0.58193744524864	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.163108098324318	0.523092456811555	0.521725503500653	0.0241760602233684	0.480314926786212	0.486056451282398	0.493735463848077	0.506163756505692	0.521725503500653	0.538160396127531	0.554736767209507	0.565989141857528	0.575431805826426	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.173479668021239	0.519666076005134	0.518534933993884	0.0230421960301148	0.478630250035475	0.484162905162454	0.491489252822587	0.50365866009473	0.518534933993884	0.534085183731923	0.549822636976263	0.560297439362034	0.569259860791705	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.183851237718161	0.516297779053395	0.515316964908091	0.0219807738880901	0.476957687614811	0.482199707441583	0.489199725071295	0.501154654283037	0.515316964908091	0.530284559029057	0.545142582722768	0.554775742098388	0.563321743580139	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.194222807415082	0.512986137176285	0.512064585927541	0.0209888926634262	0.47511386312851	0.480227474779442	0.487003846051876	0.498511778336259	0.512064585927541	0.526332175245665	0.540385724635634	0.549598347419558	0.557523958278364	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.204594377112003	0.509729767042592	0.508872062787037	0.0200637325642515	0.473221577178648	0.47837129081934	0.484782348015627	0.495923499202394	0.508872062787037	0.522481330827831	0.535910445979974	0.544450626317376	0.552329965987208	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.214965946808924	0.50652732904739	0.505767676132567	0.0192025403410469	0.471036982658639	0.476306028520542	0.482562955061409	0.493292133170528	0.505767676132567	0.518700637360408	0.531646357640542	0.539313142714474	0.546996328825527	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.225337516505845	0.503377525664201	0.502742138852541	0.0184026153653561	0.469060738682371	0.474139899201354	0.480373184071839	0.490720630196006	0.502742138852541	0.515035504605247	0.527345206859808	0.534906288030682	0.54193912520642	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.235709086202767	0.500279099868231	0.499613414149024	0.0176612969531315	0.467185984309914	0.472015226933361	0.478201101393892	0.488144238101986	0.499613414149024	0.511419394380411	0.523305436164307	0.530520085547003	0.537118466619438	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.246080655899688	0.497230833627244	0.496677485041086	0.0169759533442421	0.465393918981687	0.470030156031537	0.476035780226692	0.485559007795498	0.496677485041086	0.508062257494265	0.51923420037023	0.526238868648986	0.532752624609355	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.256452225596609	0.494231546456822	0.49373320067796	0.0163439727677671	0.463584113071352	0.468160051789137	0.473812753062206	0.483016053341123	0.49373320067796	0.504810492530587	0.51539050664859	0.522420127730281	0.528228567832908	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.26682379529353	0.49128009403693	0.490873977229711	0.0157627570046479	0.461485581192585	0.466080810389424	0.471585877355666	0.480572544167632	0.490873977229711	0.501494084008109	0.511906231558534	0.518419937308068	0.523952385659644	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.277195364990451	0.488375366886868	0.487992082539404	0.0152297177985844	0.459510021455077	0.464171213725097	0.469326165729351	0.478060200356224	0.487992082539404	0.498179999431194	0.508264038242221	0.514415404307295	0.519738746877533	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.287566934687373	0.485516289095844	0.485140459375904	0.0147422763607729	0.45746983115075	0.462091406490223	0.466977148884225	0.475571474847881	0.485140459375904	0.494996529879519	0.504774134417524	0.510630059151483	0.515703394871336	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.297938504384294	0.482701817106547	0.482271919942592	0.0142978660681784	0.455517010467221	0.459892848171795	0.464601225039791	0.473042416323886	0.482271919942592	0.491989733256007	0.501483462171811	0.507078701419389	0.511717758024342	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.308310074081215	0.479930938549245	0.479529539025754	0.0138939382791087	0.453502712420358	0.457644782918858	0.462295882908386	0.470572843632127	0.479529539025754	0.48893869995596	0.498120535556833	0.503572993547803	0.508071403964133	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.318681643778136	0.477202671124044	0.47682198804365	0.0135279710004516	0.451595927476308	0.45541871751457	0.460008590658347	0.468078878858628	0.47682198804365	0.486008377810969	0.49481918836609	0.500153235147157	0.504473694902184	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.329053213475058	0.474516061529083	0.474181049667372	0.013197479958442	0.449388117790745	0.453200157221793	0.457757452292214	0.465564113380168	0.474181049667372	0.483236139858839	0.491668693604038	0.496847611688901	0.501050893808185	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.339424783171979	0.471870184432539	0.47159732796106	0.0129000314703434	0.446991960926478	0.450938780371005	0.455548240465053	0.463119453678381	0.47159732796106	0.480425489109576	0.488592653020687	0.493645965716789	0.497896730824439	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.3497963528689	0.469264141486444	0.469078218856366	0.0126332564061601	0.444723683387353	0.448726704836957	0.453271182867155	0.460651915957742	0.469078218856366	0.477620637652576	0.485627804863138	0.490599521060136	0.494567731768172	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.360167922565821	0.466697060380388	0.466548305307784	0.0123948644795225	0.442584968947592	0.446653073674362	0.450878791097302	0.458278913138821	0.466548305307784	0.47491565598521	0.482725248013533	0.487481345106849	0.491533070816169	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.370539492262742	0.46416809393332	0.464107240335799	0.012182658119179	0.44016048878972	0.44447239056695	0.448690515261041	0.4559502719481	0.464107240335799	0.472237642086153	0.479842376386183	0.4845973165194	0.48849653303833	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.380911061959664	0.461676419221707	0.461570240037349	0.0119945452426043	0.438204570024579	0.442375911950425	0.446334761879298	0.453599956500663	0.461570240037349	0.469617700471018	0.477040650694612	0.481700654643404	0.485642583593396	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.391282631656585	0.459221236742421	0.45919116170259	0.0118285503694501	0.435957068376844	0.44011885518242	0.444098985603718	0.451303297506587	0.45919116170259	0.46704525800504	0.474319985206974	0.47896730692225	0.482810102275732	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.401654201353506	0.456801769608813	0.456840136004408	0.011682823658719	0.433845829362328	0.437756635981544	0.441848802124028	0.449018106653142	0.456840136004408	0.464600519945707	0.471735869022695	0.476268317249052	0.480014914919326	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.412025771050427	0.454417262778479	0.454426947260411	0.0115556476118478	0.431619909068941	0.435432703433375	0.439664440950469	0.446785204995678	0.454426947260411	0.462113272324757	0.469132967558867	0.473554717573224	0.477294100006141	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.422397340747348	0.452066982311339	0.452106579908678	0.011445441337916	0.429533662735392	0.433133238722579	0.437442358020841	0.444491110108955	0.452106579908678	0.459663631090265	0.466643681509712	0.471047527268882	0.474564378151702	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.43276891044427	0.449750214656661	0.449734017205749	0.0113507624139051	0.427496818015208	0.431029996716643	0.435269664102734	0.44224470995309	0.449734017205749	0.457300664489707	0.464210901206463	0.468493717985683	0.472083841561512	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.443140480141191	0.447466265967803	0.447452941436684	0.0112703064837898	0.425237336310364	0.428781298711214	0.433060829784024	0.440048337418267	0.447452941436684	0.454983079976735	0.461810170301214	0.466078610470185	0.469619519171033	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.453512049838112	0.445214461443424	0.445242064275433	0.011202904821327	0.423025633398521	0.426603506409618	0.430892830354331	0.437908857799589	0.445242064275433	0.452610539586375	0.459513438407504	0.463601770062502	0.467142066035943	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.463883619535033	0.442994144694046	0.443055219967232	0.0111475201327761	0.420885438563074	0.424518669498392	0.428799682321411	0.435713445705123	0.443055219967232	0.4502767219589	0.45718122569473	0.461247350804979	0.464812820402232	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.474255189231954	0.440804677132853	0.440849078625815	0.011103240900434	0.418634061421984	0.422341475800437	0.426523513133445	0.433510354667544	0.440849078625815	0.448091380619241	0.454929285739173	0.459019936806849	0.462561896291636	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.484626758928876	0.4386454373897	0.43873707131713	0.0110692745705643	0.416457000465206	0.4201569572675	0.424386821865691	0.431334347734352	0.43873707131713	0.446006636298518	0.45262328473257	0.456676421650062	0.460315559477019	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.494998328625797	0.436515820747327	0.436594149537859	0.0110449398755298	0.414322404010297	0.418152284608796	0.422316123374516	0.429231840119672	0.436594149537859	0.443852056256208	0.450557808606526	0.454438464507102	0.45815329274237	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.505369898322718	0.434415238598845	0.434484019439065	0.0110296585550824	0.412150915944946	0.416104487584522	0.420270186111752	0.427148643179851	0.434484019439065	0.441803768434112	0.44840809591902	0.452336666184976	0.456028394592575	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.515741468019639	0.432343117925578	0.432446814968809	0.0110229467105915	0.410216246957632	0.41404085721925	0.418272132883715	0.42503616186928	0.432446814968809	0.439700449218869	0.446334449204518	0.450329712408591	0.453901518395577	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.526113037716561	0.430298900794426	0.430406985739055	0.011024405992328	0.408316191713418	0.411986197496751	0.41619419886777	0.423018796959906	0.430406985739055	0.437724574586491	0.444300952406499	0.448385540123996	0.451881474480374	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.536484607413482	0.428282043873905	0.428349037243653	0.0110337147866285	0.406243177649866	0.409929187877919	0.414152164289136	0.420936324292987	0.428349037243653	0.435684489979399	0.442411921360604	0.446437702534873	0.449842312378293	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.546856177110403	0.426292017968104	0.426363309634935	0.0110506195387472	0.404305092929324	0.408049405356731	0.412155793537728	0.418977675112039	0.426363309634935	0.433693979268645	0.440416290253724	0.444408002435029	0.447838949413971	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.557227746807324	0.424328307567798	0.424378656888802	0.0110749263195751	0.402412910538432	0.40602655222899	0.410239933868098	0.416968473504613	0.424378656888802	0.431750861167832	0.438382750937749	0.442659649157269	0.44592453997608	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.567599316504245	0.422390410418027	0.42245465883503	0.0111064927206446	0.400311184337174	0.404183776591617	0.408292607416056	0.414990271616418	0.42245465883503	0.429807659271021	0.436528738801049	0.440941420482467	0.444131208649043	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.577970886201167	0.420477837101448	0.420504783082569	0.0111452201419664	0.398533631554937	0.402199716353492	0.406344327777275	0.413035751754679	0.420504783082569	0.427883499885402	0.434625065200325	0.439088062166389	0.442327541779328	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.588342455898088	0.418590110636813	0.41857279514135	0.0111910465209596	0.396590149545448	0.400266193460843	0.404356972692727	0.411128029371867	0.41857279514135	0.426047731403848	0.432863583274618	0.437299029167936	0.440528055219361	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.598714025595009	0.416726766091968	0.416721079997539	0.0112439395375706	0.39474587882296	0.398271442335493	0.402399109573754	0.409251476767597	0.416721079997539	0.424182218049446	0.43108350117189	0.435435311125782	0.438839841116888	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.60908559529193	0.414887350210778	0.414838266100885	0.0113038903200744	0.392918073345022	0.396461327337685	0.400507294583264	0.407298978636061	0.414838266100885	0.422359276107534	0.429278572830412	0.433795730372109	0.43740252659907	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.619457164988852	0.413071421053406	0.41298364060215	0.0113709076674449	0.391016885746736	0.394654887248222	0.398612112255951	0.405430055163603	0.41298364060215	0.420581132794992	0.427594362379414	0.432109273227733	0.435707675181015	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.629828734685773	0.411278547649426	0.411180549984643	0.0114450127970594	0.389174171948431	0.392764590182047	0.396765042701701	0.403527938856084	0.411180549984643	0.418850018217815	0.425974050355967	0.430448406026284	0.434209641472251	FALSE
base_k0_gamma	base_k0	base	k0	gamma	befr.st	0.640200304382694	0.409508309663241	0.409383053202222	0.0115262346204207	0.387314606106755	0.390883301662035	0.394915250005222	0.401650711152941	0.409383053202222	0.417118878688992	0.424317767807754	0.428966268034006	0.432761018744855	FALSE
