sp_code	stand_id	plot	no	age	d	h	Bst	Bbr	Bf	Bcr	wd	Vst	Vst.5	ba	befa.v	befa.st	beft.v	beft.st	bwd	species	PFT	Genus	Family
NS	1014	1	3	44	0.16	9.6	51.892	20.148	10.386	NA	0.4361	0.119593	NA	0.0201061929829747	689.220941024976	1.58841439913667	NA	NA	0.433904994439474	Neolitsea_sericea	EBF	Neolitsea	Lauraceae
PD	202	15	3	43	0.187	12.5	76.841	15.203	4.166	NA	0.462	0.172685	0.516558	0.0274645883758454	557.141616237658	1.25206595437332	NA	NA	0.444977849842198	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	186	25	1	37	0.134	10.52	41.689	6.44	2.591	8.626	0.527	0.079889	0.009461	0.0141026094219646	634.880897244927	1.21662788745233	742.855712300817	1.42354098203363	0.521836548210642	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	168	29	5	39	0.162	8.24	36.127	25.718	2.054	NA	0.444	0.085658	0.04738	0.0206119894002026	745.978192346307	1.76873252691892	NA	NA	0.421758621494782	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	120	21	1	33	0.076	8.3	12.927	0.761	0.312	NA	0.617	0.021163	0.072358	0.00453645979178366	661.531918915088	1.08300456409066	NA	NA	0.610830222558238	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	169	26	1	29	0.129	8.24	22.269	8.517	2.582	NA	0.492	0.050112	0.090264	0.0130698108370969	665.868454661558	1.49840585567381	NA	NA	0.444384578544061	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	202	15	1	30	0.101	9.5	19.097	1.9	1.004	NA	0.49	0.039622	0.047202	0.00801184666481737	555.272323456666	1.15206576949259	NA	NA	0.481979708242895	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	201	6	5	38	0.16	7.58	36.535	9.079	3.604	18.021	0.548	0.074942	0.128949	0.0201061929829747	656.747885031091	1.34714657178048	897.213845373756	1.8403996168058	0.487510341330629	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	202	15	2	47	0.265	14.9	176.237	17.064	3.914	NA	0.469	0.372968	0.211057	0.0551545860245858	528.771905364535	1.11903289320631	NA	NA	0.472525793097531	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	153	10	2	39	0.166	8.5	38.928	14.1	5.05	15.556	0.474	0.084889	0.023127	0.0216424317905801	684.164025963317	1.49193382655158	867.41509500642	1.8915433621044	0.458575316000895	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	189	18	5	42	0.269	13.5	154.674	64.919	12.369	NA	0.49	0.312376	0.686784	0.0568321965016028	742.573052987426	1.49968320467564	NA	NA	0.495153276820242	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	203	2	2	37	0.198	13.9	74.556	21.612	3.017	NA	0.338	0.222187	0.091895	0.0307907495978336	446.403254915904	1.33034229304147	NA	NA	0.335555185496901	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	189	18	4	42	0.227	13.5	99.125	25.282	5.243	38.927	0.469	0.217642	0.458847	0.0404707819617071	595.703035259738	1.30794451450189	774.560976282151	1.70065069356873	0.455449775319102	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	116	24	5	57	0.269	18.5	253.731	29.918	10.279	NA	0.519	0.505582	0.111475	0.0568321965016028	581.365634061339	1.15842368492616	NA	NA	0.501859243406609	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	203	2	3	39	0.327	16.65	248.41	124.084	19.325	NA	0.447	0.561446	0.029271	0.0839818402139258	697.874773353092	1.5773076768246	NA	NA	0.442446824805947	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	121	17	1	39	0.111	13.9	39.799	3.34	0.153	NA	0.51	0.08102	0.120895	0.00967689077121996	534.337200691187	1.08776602427197	NA	NA	0.491224389039743	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	169	26	4	30	0.166	6.9	30.612	20.907	6.933	12.64	0.57	0.069708	0.097665	0.0216424317905801	838.526424513686	1.9094472755782	1019.85424915361	2.32235724552463	0.439146152521949	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	114	30	2	37	0.098	10.3	15.279	2.55	1.594	4.315	0.623	0.028601	0.013685	0.0075429639612691	679.102129296179	1.27122193860855	829.970980035663	1.55363570914327	0.534212090486347	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	115	27	4	20	0.098	7.2	12.769	4.35	2.649	5.67	0.487	0.027844	0.113613	0.0075429639612691	709.955466168654	1.54812436369332	913.590001436575	1.99216853316626	0.458590719724178	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	186	25	2	39	0.156	12.45	54.654	16.499	3.179	20.291	0.433	0.122358	0.008052	0.0191134497044403	607.496036221579	1.36004684012149	773.329083509047	1.73130969370952	0.446672877948316	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	202	15	4	47	0.209	17.18	109.299	9.08	2.889	13.703	0.481	0.235951	0.091701	0.0343069771753639	513.954168450229	1.10950694882844	572.029785845366	1.23487863566913	0.463227534530475	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	185	28	5	51	0.274	12.4	165.96	70.336	12.052	53.955	0.536	0.312249	0.169983	0.0589645525152268	795.352427069422	1.49643287539166	968.147215843766	1.82154133526151	0.531498899916413	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	202	15	5	54	0.167	14.18	85.985	4.566	2.346	13.132	0.537	0.164845	0.400867	0.0219039693789914	563.541508689982	1.08038611385707	643.204222148079	1.23311042623713	0.521611210531105	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	203	2	1	39	0.101	11.85	27.288	3.917	2.139	NA	0.53	0.053359	0.041977	0.00801184666481737	624.899267227647	1.22192905306362	NA	NA	0.511403886879439	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	189	18	3	38	0.168	10.9	51.791	13.932	3.449	NA	0.458	0.11349	0.464506	0.0221670777637296	609.498634240902	1.33559884922091	NA	NA	0.456348576967134	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	114	30	1	33	0.068	6.7	7.572	1.213	1.446	NA	0.664	0.012742	0.01439	0.0036316811075498	802.935175011772	1.35116217643951	NA	NA	0.594255218960917	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	205	12	5	41	0.241	10.1	103.286	43.111	7.012	56.36	0.513	0.212138	0	0.0456167107282872	723.156624461436	1.48528358151153	988.832740951645	2.03095288809713	0.486881181117952	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	173	4	4	42	0.303	19	268.05	57.77	12.124	NA	0.517	0.575033	0.000906	0.0721066199833563	587.694967071455	1.26074986010073	NA	NA	0.466147160249934	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	169	26	2	33	0.148	8.1	27.626	6.468	4.018	19.769	0.479	0.064211	0.09777	0.0172033613710577	593.543162386507	1.37956997031782	901.418760025541	2.09516397596467	0.430237809721076	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	169	26	3	30	0.15	8.27	23.155	8.988	3.647	NA	0.403	0.062865	0.165653	0.0176714586764426	569.315199236459	1.54567048153746	NA	NA	0.36832895888014	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	153	10	1	36	0.152	10.3	35.054	11.202	4.769	NA	0.437	0.084752	0.012422	0.0181458391671346	602.050689069285	1.45561134250014	NA	NA	0.413606758542571	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	185	28	2	47	0.16	10.8	63.023	14.921	5.509	24.475	0.469	0.129545	0.108397	0.0201061929829747	644.200856845112	1.32416736746902	833.131344320506	1.71251765228567	0.486495040333475	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	153	10	3	39	0.097	10.5	22.426	7.535	2.601	NA	0.515	0.043137	0.025679	0.00738981131940659	754.850824118506	1.45197538571301	NA	NA	0.51987852655493	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	169	26	5	36	0.183	7.6	41.061	20.223	8.92	NA	0.478	0.099706	0.107067	0.0263021990940171	704.110083645919	1.70974891015806	NA	NA	0.411820753013861	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	170	23	1	37	0.161	10.5	44.875	18.991	9.097	NA	0.429	0.115884	0.001931	0.0203583057934253	629.621000310655	1.62591643454039	NA	NA	0.387240688964827	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	116	24	3	53	0.208	16.7	136.435	13.994	4.134	NA	0.598	0.241261	0.072832	0.0339794661412272	640.646436846403	1.13286913182101	NA	NA	0.565507893940587	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	116	24	4	50	0.268	15.8	188.044	38.437	11.171	68.306	0.575	0.379561	0.165976	0.0564104376878583	626.123337223793	1.26381059751973	806.083870576798	1.62705537001978	0.495424977803304	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	186	25	4	53	0.215	12.81	106.9	19.164	3.911	27.589	0.542	0.192736	0.00426	0.036305030103047	674.368047484642	1.21585594013096	817.512037190769	1.47393826005613	0.554644695334551	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	205	12	4	40	0.198	11.2	81.772	28.236	5.114	35.495	0.527	0.157159	0	0.0307907495978336	732.519295745074	1.40784131487551	958.373367099562	1.84191410262682	0.520313822307345	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	168	29	4	38	0.149	8.7	30.751	7.333	4.178	11.685	0.469	0.07557	0.072465	0.0174366246255867	559.24308588064	1.37432929010439	713.867937012042	1.75431693278267	0.406920735741697	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	151	14	5	33	0.106	12.1	23.037	2.574	1.067	NA	0.411	0.0535	0.315123	0.00882473376393373	498.654205607477	1.15805009332812	NA	NA	0.430598130841121	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	120	21	2	40	0.089	6.4	13.778	2.431	1.212	5.858	0.603	0.023248	0.186149	0.00622113885227119	749.354783207158	1.26440702569313	1001.33344803854	1.68957758745827	0.592653131452168	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	120	21	3	53	0.142	9.3	39.64	4.81	2.382	NA	0.618	0.06934	0.193901	0.0158367685667461	675.396596481108	1.18143289606458	NA	NA	0.571675800403807	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	120	21	5	54	0.242	14.2	131.53	24.663	11.154	NA	0.519	0.263727	0.217687	0.0459960580412082	634.546330106512	1.27231049950582	NA	NA	0.498735434748812	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	172	16	1	22	0.082	11	13.875	3.424	1.973	NA	0.424	0.036636	0.355927	0.00528101725068444	526.039960694399	1.38897297297297	NA	NA	0.378725843432689	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	185	28	3	47	0.214	12.25	106.222	31.641	5.892	NA	0.466	0.225994	0.375443	0.0359680942909495	636.100958432525	1.35334488147465	NA	NA	0.470021327999858	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	185	28	4	48	0.239	10.6	113.309	22.146	5.066	69.451	0.443	0.262319	0.152423	0.0448627284914256	535.687464499331	1.2401574455692	800.445259397909	1.85309198739729	0.431951173952325	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	153	10	4	48	0.233	12.8	82.424	19.594	5.09	NA	0.376	0.22376	0.005542	0.0426384808926841	478.673578834466	1.29947588081141	NA	NA	0.368358956024312	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	153	10	5	35	0.156	12.2	39.908	8.231	2.862	6.704	0.431	0.097669	0.063213	0.0191134497044403	522.182063909736	1.27796431793124	590.82206227155	1.44595068657913	0.408604572587003	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	186	25	3	51	0.199	12.5	98.687	15.778	4.576	29.51	0.553	0.180562	0.007411	0.0311025526687024	659.280468758654	1.20624803672216	822.71463541609	1.50527425091451	0.546554646049556	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	205	12	3	40	0.166	9.7	52.6	17.298	3.918	17.855	0.461	0.110623	0	0.0216424317905801	667.275340571129	1.40334600760456	828.679388553917	1.74279467680608	0.475488822396789	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	170	23	2	39	0.192	12.1	53.107	17.135	9.624	16.023	0.459	0.138147	0.003807	0.0289529178954835	578.123303437643	1.50386954638748	694.10844969489	1.8055811851545	0.384423838375064	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	170	23	3	48	0.201	10.66	56.642	30.991	1.363	NA	0.49	0.137173	0.005138	0.0317308711994203	648.786568785402	1.57120158186505	NA	NA	0.412923826117385	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	170	23	4	47	0.212	11.1	60.826	27.227	11.413	22.591	0.476	0.147952	0.006509	0.0352989350557349	672.285606142533	1.63525466083583	824.977019573916	2.00665833689541	0.411119822645182	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	114	30	3	32	0.112	6.69	18.883	7.387	3.535	NA	0.544	0.036227	0.016281	0.00985203456165759	822.72890385624	1.5784038553196	NA	NA	0.521241063295332	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	114	30	4	49	0.165	7.8	43.567	7.831	5.306	11.295	0.593	0.080001	0.02317	0.0213824649984955	708.791140110749	1.30153556590998	849.976875289059	1.56079142470218	0.544580692741341	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	120	21	4	63	0.196	12.1	92.607	12.014	4.833	22.99	0.597	0.170135	0.397929	0.0301718558450764	643.336174214594	1.18191929335795	778.464160813471	1.4301726651333	0.544314808828283	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	152	13	5	45	0.242	17.7	154.965	15.789	6.501	NA	0.441	0.362131	0.074381	0.0459960580412082	489.477564748668	1.1438389313716	NA	NA	0.42792525356846	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	172	16	2	23	0.103	10.8	16.684	2.813	2.084	5.407	0.392	0.046025	0.43656	0.00833228911548353	468.897338403042	1.29351474466555	586.376969038566	1.61759769839367	0.362498642042368	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	115	27	5	19	0.105	8.3	15.698	2.595	1.817	NA	0.543	0.032022	0.298991	0.00865901475145687	628.005746049591	1.28105491145369	NA	NA	0.490225469989382	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	116	24	1	49	0.132	14.8	73.331	13.216	2.923	NA	0.597	0.122553	0.171775	0.0136847775990371	730.051487927672	1.22008427540876	NA	NA	0.598361525217661	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	116	24	2	52	0.176	12.2	72.049	7.149	2.677	17.857	0.525	0.141466	0.063439	0.0243284935093994	578.7609743684	1.13637940845813	704.989184680418	1.38422462490805	0.509302588607863	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	205	12	2	40	0.15	10.6	47.021	8.934	2.643	13.417	0.548	0.093076	0	0.0176714586764426	629.571532940823	1.24620914059675	773.722549314539	1.53154973309798	0.505189307662555	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	121	17	3	57	0.183	15.5	104.154	6.569	2.694	NA	0.495	0.212551	0.395726	0.0263021990940171	533.598995064714	1.08893561457073	NA	NA	0.490018866060381	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	189	18	1	39	0.134	10.55	38.128	10.659	2.778	NA	0.511	0.072155	0.129173	0.0141026094219646	714.642089945257	1.35241817037348	NA	NA	0.528417989051348	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	189	18	2	36	0.159	9.5	41.863	15.677	3.832	14.386	0.488	0.08413	0.249686	0.0198556509688509	729.490074884108	1.46602011322648	900.48734101985	1.80966485918353	0.497598953999762	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	173	4	3	45	0.279	20.3	238.354	47.656	9.337	80.512	0.457	0.544198	0.00366	0.0611361784370208	542.719745386789	1.2391107344538	690.665897338836	1.57689403156649	0.437991319335977	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	159	3	5	50	0.243	15.4	113.953	22.055	5.297	25.221	0.502	0.239065	0.082165	0.0463769761504559	591.073557400707	1.24002878379683	696.572061991509	1.46135687520293	0.47666115909899	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	152	13	1	35	0.125	16.1	43.548	2.02	1.023	NA	0.396	0.11159	0.066714	0.0122718463030851	417.519490993817	1.06987691742445	NA	NA	0.390250022403441	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	114	30	5	43	0.165	9.9	48.644	8.258	2.237	NA	0.516	0.094456	0.021065	0.0213824649984955	626.101041754891	1.21575117177864	NA	NA	0.514991106970441	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	115	27	1	20	0.075	7.5	10.15	1.392	1.977	NA	0.571	0.018118	0.121395	0.00441786466911065	746.164035765537	1.33192118226601	NA	NA	0.56021635942157	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	201	6	2	36	0.13	7.5	31.613	13.811	5.274	NA	0.547	0.061915	0.321406	0.0132732289614169	818.832270047646	1.60370733558979	NA	NA	0.510587095211177	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	201	6	3	33	0.109	9	20.023	6.077	2.238	5.423	0.589	0.037162	0.13992	0.00933131557932508	762.553145686454	1.4152724366978	908.48178246596	1.68611097238176	0.538803078413433	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	201	6	4	24	0.062	4.88	5.145	1.64	1.028	NA	0.517	0.010747	0.205785	0.00301907054009979	726.99357960361	1.51856171039845	NA	NA	0.478738252535591	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	188	19	3	42	0.194	12	78.692	27.828	6.334	35.843	0.417	0.182938	0.095761	0.0295592452776264	616.897528124283	1.43412290957149	812.82729667975	1.88960758399837	0.430156665099651	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	121	17	2	47	0.182	18	103.955	11.633	6.216	29.055	0.516	0.203452	0.283588	0.0260155287643771	598.686668108448	1.1716992929633	741.496765821914	1.45119522870473	0.510955901146216	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	188	19	5	41	0.246	12.9	140.924	41.873	9.592	NA	0.475	0.29233	0.277117	0.04752915525616	658.122669585742	1.3651968436888	NA	NA	0.4820716313755	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	199	11	4	35	0.124	10.9	31.46	1.654	0.813	12.281	0.511	0.061053	0.25485	0.0120762821603992	555.69750872193	1.07841703750795	756.850605211865	1.46878575969485	0.515289993939692	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	168	29	1	30	0.117	8.5	14.404	3.983	2.547	NA	0.368	0.044219	0.03702	0.0107513154587477	473.416404712906	1.45334629269647	NA	NA	0.32574232795857	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	168	29	3	29	0.13	10.16	25.658	8.719	6.217	NA	0.444	0.065136	0.041298	0.0132732289614169	623.219110783591	1.582118637462	NA	NA	0.39391427167772	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	121	17	5	57	0.26	19.2	239.619	22.706	8.279	NA	0.57	0.435607	0.577548	0.0530929158456675	621.211321213846	1.12930944541126	NA	NA	0.550080691999899	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	170	23	5	39	0.223	13.95	84.85	39.77	16.637	NA	0.425	0.223565	0.010852	0.0390570652675917	631.838615167848	1.6647849145551	NA	NA	0.379531679824659	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	152	13	2	43	0.27	18.1	183.424	20.695	7.762	30.663	0.368	0.502326	0.069759	0.057255526111674	421.799787389066	1.15514327459874	482.841819854039	1.32231332868109	0.365149325338525	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	152	13	3	42	0.201	17.4	120.539	10.032	3.33	28.79	0.443	0.271767	0.036918	0.0317308711994203	492.705148160005	1.11085208936527	598.64148332947	1.34969594902895	0.443538030739567	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	115	27	2	19	0.077	8.1	9.313	2.325	1.621	2.735	0.526	0.019175	0.199889	0.00465662571078347	691.473272490222	1.4237087941587	834.106910039113	1.71738430151401	0.485684485006519	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	115	27	3	19	0.08	8.5	11.529	2.469	1.809	NA	0.594	0.020847	0.454286	0.00502654824574367	758.238595481364	1.37106427270362	NA	NA	0.553029212836379	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	188	19	2	42	0.169	12.8	67.415	9.413	3.836	24.858	0.456	0.142058	0.06951	0.0224317569447945	567.824409748131	1.19652896239709	742.809275084825	1.56525995698287	0.474559686888454	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	204	1	3	20	0.096	8.7	19.104	4.877	3.338	NA	0.555	0.032827	0.092731	0.00723822947387088	832.211289487312	1.43001465661642	NA	NA	0.581959971974289	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	188	19	4	41	0.217	13.1	103.425	22.755	8.582	39.423	0.427	0.236893	0.174099	0.0369836141162224	568.872866652877	1.30299250664733	735.289772175624	1.6841672709693	0.436589515097533	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	172	16	4	27	0.121	13.38	36.92	7.738	4.534	11.949	0.454	0.088	0.484902	0.011499014510302	559	1.33239436619718	694.784090909091	1.65604008667389	0.419545454545455	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	172	16	5	28	0.15	12.9	39.209	8.225	5.746	NA	0.398	0.110416	0.591804	0.0176714586764426	481.633096652659	1.3563212527736	NA	NA	0.355102521373714	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	173	4	1	43	0.229	18.4	172.175	32.83	9.036	NA	0.452	0.393218	0.00643	0.0411870650867256	544.331643007187	1.24315957601278	NA	NA	0.437861440727535	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	121	17	4	45	0.242	18.2	146.483	12.441	3.81	24.428	0.603	0.262812	0.087992	0.0459960580412082	619.203080529047	1.11094120136808	712.151652131562	1.27770458005366	0.557368004505122	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	168	29	2	29	0.118	9.84	22.733	7.159	4.051	6.577	0.481	0.054217	0.046813	0.0109358840271461	626.058247413173	1.49311573483482	747.367061991626	1.78243082743149	0.419296530608481	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	200	9	1	32	0.179	13.1	57.672	3.966	2.577	NA	0.385	0.156192	0.121069	0.0251649425534176	411.128610940381	1.11345193508115	NA	NA	0.369237861094038	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	171	20	1	18	0.036	4.93	1.152	0.445	0.112	NA	0.424	0.003439	0.027269	0.00101787601976309	496.946786856644	1.48350694444444	NA	NA	0.334981099156732	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	171	20	2	18	0.046	5.7	2.224	0.618	0.412	0.472	0.456	0.005938	0.036288	0.001661902513749	547.995958235096	1.46312949640288	627.484001347255	1.67535971223022	0.374536881104749	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	152	13	4	51	0.32	18.7	283.953	51.78	9.496	NA	0.444	0.675669	0.184527	0.0804247719318987	510.943968126405	1.21579627614429	NA	NA	0.42025459211537	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	185	28	1	54	0.144	10.18	48.183	8.448	3.016	20.892	0.493	0.096872	0.06764	0.0162860163162095	615.730035510777	1.23792623954507	831.396069039557	1.67152315131893	0.497388306218515	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	204	1	2	24	0.159	10.6	56.451	16.676	2.584	NA	0.566	0.106627	0.074863	0.0198556509688509	710.054676582854	1.34118084710634	NA	NA	0.529425004923706	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	187	22	5	10	0.069	3.95	3.634	2.001	1.36	NA	0.407	0.009474	0.162462	0.00373928065593525	738.336499894448	1.92487616951018	NA	NA	0.383576103018788	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	172	16	3	27	0.11	10.3	22.72	8.42	4.173	NA	0.42	0.05847	0.483442	0.00950331777710912	603.950743971267	1.55426936619718	NA	NA	0.388575337780058	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	158	7	5	18	0.075	8.7	4.749	0.849	0.338	NA	0.294	0.015885	0.192953	0.00441786466911065	373.685867170286	1.24994735733839	NA	NA	0.298961284230406	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	159	3	1	37	0.184	12.6	80.64	10.571	4.719	NA	0.45	0.177777	0.029887	0.026590440219984	539.608610787672	1.18960813492063	NA	NA	0.453601984508682	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	159	3	2	33	0.089	13.1	22.122	1.065	0.825	NA	0.478	0.045763	0.103174	0.00622113885227119	524.703362978826	1.08543531326282	NA	NA	0.483403623014226	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	173	4	2	46	0.251	20.8	217.327	20.789	6.227	NA	0.461	0.497406	0.008097	0.0494808696922026	491.234524714217	1.12431037100774	NA	NA	0.436920744824148	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	151	14	1	37	0.343	16.5	273.618	76.484	8.527	NA	0.434	0.640724	0.101331	0.0924013085255464	559.724624019078	1.31069227901673	NA	NA	0.427045030309462	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	151	14	2	38	0.15	16.1	36.383	9.866	3.216	16.159	0.317	0.113229	0.432472	0.0176714586764426	436.858048733098	1.35956353241899	579.568838371795	1.80369953000027	0.321322276095347	Pinus_densiflora	ENF	Pinus	Pinaceae
PD	200	9	2	37	0.221	15.18	124.072	27.767	1.594	51.584	0.434	0.293011	0.04969	0.0383596316984948	523.642457109119	1.23664485137662	699.690455307139	1.65240344316203	0.423438027923866	Pinus_densiflora	ENF	Pinus	Pinaceae
