sp_code	stand_id	latitude	longitude	altitude	slope	azimuth	ft1.forest_type	ft1.dominant_prop	ft2.richness	ft2.shannon	ft2.simpson	ft2.evenness	ft3.richness	ft3.shannon	ft3.simpson	ft3.evenness	fml.richness	fml.shannon	fml.simpson	fml.evenness	gns.richness	gns.shannon	gns.simpson	gns.evenness	sp.richness	sp.shannon	sp.simpson	sp.evenness	Gini_DBH	RaoQ_DBH	plot_size	m.d	med.d	sd.d	n.d	m.h	med.h	sd.h	n.h	wb.shape	wb.scale	se.shape	se.scale	species.1	sp_ba.1	sp_n.1	species.2	sp_ba.2	sp_n.2	species.3	sp_ba.3	sp_n.3	species	std	sp_ba.ha.1	sp_std.1	sp_m.d.1	sp_ba.ha.2	sp_std.2	sp_m.d.2	sp_ba.ha.3	sp_std.3	sp_m.d.3	dist.mmd	sdi	sdi.1	sdi.2	sdi.3
QS	79	35.37	127.85	469	50	315	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	3	1.07087767085072	0.648610947337795	0.974754862927105	0.221056997274559	0.0494321209270353	0.04	0.169422712631912	0.145003448234861	0.0673286981514662	18	10.7222222222222	10.7	0.642198022928749	18	2.50934279731717	0.176533302446237	0.424369118376101	0.0176284948131175	Quercus_serrata	0.172447518542688	12	Quercus_variabilis	0.137879003778912	4	Quercus_mongolica	0.09546750295545	2	Quercus_serrata	450	4.31118796356719	300	0.135267327910327	3.44697509447281	100	0.209495226675932	2.38668757388625	50	0.246528902970828	-0.0244192643970514	95.0743895500425	44.1608517254841	29.7054438655083	19.2872121131791
QS	76	35.86	127.13	76	10	45	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	2	0.676623041868472	0.483567079553446	0.976160707054851	0.321800595238095	0.0451566316935939	0.04	0.140169964855596	0.12	0.0708956308681323	21	10.0333333333333	10.3	4.17688081387695	21	1.84291350612051	0.137565229162279	0.322063620733285	0.0171675354914605	Quercus_serrata	0.191401532419958	17	Quercus_aliena	0.132653749797829	4	NA	NA	NA	Quercus_serrata	525	4.78503831049895	425	0.119730088606194	3.31634374494573	100	0.205487225880345	NA	NA	NA	-0.0201699648555961	81.8261439319603	51.4347693828505	28.7985893340351	NA
QS	37	35.73	127.74	950	15	225	mixed	0.74120148856991	2	0.571796442615489	0.38364368382332	0.824927892159316	2	0.571796442615489	0.38364368382332	0.824927892159316	2	0.571796442615489	0.38364368382332	0.824927892159316	2	0.571796442615489	0.38364368382332	0.824927892159316	4	0.73627318697863	0.435631640278665	0.531108837796791	0.184865147944488	0.0143338363253302	0.04	0.22248595461287	0.22	0.0697302259402107	38	16.6894736842105	17.2	2.53790608239796	38	3.47628838866349	0.2355816785564	0.451174609587315	0.0115569797701718	Quercus_serrata	1.04096672576698	27	Pinus_rigida	0.382331825941878	8	Quercus_variabilis	0.0427256600888212	2	Quercus_serrata	950	26.0241681441744	675	0.221560124771785	9.55829564854695	200	0.24667792767088	1.06814150222053	50	0.164924225024706	-0.00248595461286988	310.810614193931	219.366020406348	77.2237126718366	10.1172647295843
QS	78	35.35	127.91	403	20	225	mixed	0.640505469898976	2	0.653126810953738	0.460516425856936	0.942262811234581	2	0.653126810953738	0.460516425856936	0.942262811234581	2	0.653126810953738	0.460516425856936	0.942262811234581	2	0.653126810953738	0.460516425856936	0.942262811234581	4	1.14669072039046	0.637565929769489	0.827162507870354	0.240632603406326	0.0726983620681349	0.04	0.206697175167495	0.191211924314359	0.0830753064150095	18	11.5722222222222	11.85	2.02740214982726	18	2.60114044841008	0.215277694251212	0.493767319547462	0.0205972124986811	Quercus_serrata	0.281948515881723	13	Pinus_densiflora	0.217131961651022	3	Quercus_aliena	0.0585349397198484	1	Quercus_serrata	450	7.04871289704308	325	0.166175995674651	5.42829904127555	75	0.303568224072722	1.46337349299621	25	0.273	-0.0154852508531367	130.820563893156	66.5651676154867	40.4049156965518	11.3588044075741
QS	1025	NA	NA	NA	NA	NA	mono_B	0.892633437651731	2	0.340973831057811	0.191677967275568	0.491921255140016	2	0.340973831057811	0.191677967275568	0.491921255140016	6	0.683751330282995	0.294022532840455	0.381608883349491	6	0.683751330282995	0.294022532840455	0.381608883349491	8	1.29137395618693	0.645816534385865	0.621019600841348	0.167180817258969	0.00957554112480268	0.06	0.124047859427607	0.114501091697852	0.0359090206490675	70	NA	NA	NA	0	3.52273862110906	0.132006605454947	0.313786476503397	0.00475313791453725	Quercus_serrata	0.38044137256258	30	Quercus_variabilis	0.321629187291052	27	Pinus_densiflora	0.0590572294985077	3	Quercus_serrata	1166.66666666667	6.34068954270967	500	0.127068616634216	5.36048645485087	450	0.12315467540485	0.984287158308462	50	0.158318244895106	-0.00954676772975495	149.454549324091	66.5737534008745	56.9820118449649	9.47477204391568
QS	75	35.92	127.68	624	45	270	mono_B	1	1	0	0	NA	1	0	0	NA	2	0.238492148405656	0.120235617867258	0.344071439795795	2	0.238492148405656	0.120235617867258	0.344071439795795	4	1.18326990561095	0.648467973667541	0.853548812429034	0.295012582932967	0.0842852085586913	0.04	0.185982974131146	0.113004424692133	0.0942055880001686	18	9.38333333333333	8.9	1.00308348136545	18	1.92290968859626	0.18410642945753	0.337720214458541	0.023996432151832	Quercus_serrata	0.246563187028015	13	Quercus_aliena	0.108099061617371	3	Quercus_variabilis	0.102921716924255	1	Quercus_serrata	450	6.16407967570036	325	0.155398742693656	2.70247654043428	75	0.214193059333552	2.57304292310638	25	0.362	-0.0729785494390132	110.425289192125	59.7734280532546	23.0863611260579	17.8656502831009
QS	80	34.78	128	293	30	315	mixed	0.521875721544095	2	0.69218978059654	0.49904290561385	0.998618763820649	2	0.69218978059654	0.49904290561385	0.998618763820649	3	0.907729445672504	0.566371064947674	0.826250948615348	3	0.907729445672505	0.566371064947674	0.826250948615348	3	0.907729445672505	0.566371064947674	0.826250948615348	0.153181470363176	0.0380506249886255	0.04	0.199509040253461	0.189	0.0532620654786089	21	9.50952380952381	9.5	0.558484343473263	21	4.12917640717973	0.212272285100489	0.699366864113741	0.0118412972243598	Quercus_serrata	0.313888302992607	13	Chamaecyparis_obtusa	0.293111379978091	6	Pinus_densiflora	0.0494997192481242	2	Quercus_serrata	525	7.84720757481518	325	0.175335941288979	7.32778449945228	150	0.2493996124028	1.2374929812031	50	0.177517604760767	-0.0105090402534611	144.195201257166	72.551734325717	58.9468416563367	11.3855512504557
QS	29	35.23	128.23	82	5	160	mixed	0.694732044019014	2	0.615261973681022	0.424158862064353	0.887635398277167	2	0.615261973681022	0.424158862064353	0.887635398277167	2	0.615261973681022	0.424158862064353	0.887635398277167	2	0.615261973681022	0.424158862064353	0.887635398277167	2	0.615261973681022	0.424158862064353	0.887635398277167	0.269213192170007	0.0392582591221785	0.04	0.201030241244289	0.16	0.0868629010834733	38	12.6763157894737	12.6	1.24475856999733	38	2.30013683255475	0.206047293468059	0.30172014010934	0.0153228075590633	Pinus_densiflora	0.837941300528738	18	Quercus_serrata	0.368194659000724	20	NA	NA	NA	Quercus_serrata	950	20.9485325132184	450	0.243458871726257	9.2048664750181	500	0.153101273672037	NA	NA	NA	-0.0410302412442886	264.125119470058	170.128539579268	89.7868113222203	NA
QS	7	34.38	126.68	171	20	305	mono_B	0.821018370312824	3	0.742220747340822	0.418513702180371	0.675598439045903	3	0.742220747340822	0.418513702180371	0.675598439045903	5	1.0350387533107	0.518302240540124	0.643105736054967	5	1.0350387533107	0.518302240540124	0.643105736054967	6	1.28829790335543	0.616303061352549	0.719012750026358	0.163831797779353	0.0292007447562409	0.04	0.169454441347247	0.159003144622992	0.0479249573652553	26	13.5346153846154	13.55	1.10234016807601	26	3.85731846622033	0.180170544223321	0.587338294041737	0.00966416819376596	Quercus_serrata	0.339570822935704	12	Pinus_densiflora	0.104948829583984	3	Quercus_acuta	0.0496143873799802	5	Quercus_serrata	650	8.48927057339259	300	0.18981460252924	2.6237207395996	75	0.21104896746174	1.2403596844995	125	0.112401957278332	-0.0104512967242557	137.370954288368	76.0662241263183	22.5448792964644	13.6695319530723
QS	1024	NA	NA	NA	NA	NA	mono_B	0.826918082546433	3	0.584071275247633	0.331457186722481	0.531644585876356	3	0.584071275247633	0.331457186722481	0.531644585876356	6	0.917254082862704	0.454174031884024	0.511929250893194	6	0.917254082862704	0.454174031884024	0.511929250893194	7	1.03640084477647	0.493058918875039	0.532604676161238	0.222087498274876	0.0172341520633217	0.06	0.13036579834953	0.107004672795163	0.04988788397935	58	NA	NA	NA	0	2.57930816396486	0.136180758814657	0.247440052492455	0.0073626487956326	Quercus_serrata	0.531798594223556	37	Pinus_densiflora	0.133997566055402	6	Carpinus_laxiflora	0.0387593993636641	3	Quercus_serrata	966.666666666667	8.86330990372593	616.666666666667	0.135278191846244	2.23329276759003	100	0.168627301071525	0.645989989394401	50	0.128257553383807	-0.0233611255543666	134.111492389732	90.7867857369662	20.9686671580153	6.75763460335498
QS	77	35.8	127.3	32	30	320	mono_B	1	1	0	0	NA	1	0	0	NA	2	0.405583999718517	0.241292381712713	0.585134025057815	2	0.405583999718517	0.241292381712713	0.585134025057815	5	1.19561972455126	0.586500830400965	0.74288030331224	0.202630421395267	0.0130388129417496	0.04	0.134080199880519	0.131	0.0457784394365009	30	10.2166666666667	10.6	2.40632547649951	30	3.13592268856704	0.141243799604405	0.462131415745896	0.0086323412863916	Quercus_serrata	0.258714082013936	15	Prunus_sargentii	0.0594467869875529	5	Quercus_mongolica	0.0387923860865268	5	Quercus_serrata	750	6.46785205034841	375	0.148190193107821	1.48616967468882	125	0.123036579926459	0.969809652163169	125	0.0993901403560735	-0.00308019988051927	108.851166798862	63.906947123808	15.803982827307	11.2201220186332
QS	6	34.38	126.68	180	15	340	mixed	0.682307789951821	3	0.816087479475955	0.502414312225748	0.742834836178038	3	0.816087479475955	0.502414312225748	0.742834836178038	2	0.625117657117225	0.433527739445766	0.901854143895148	2	0.625117657117225	0.433527739445766	0.901854143895148	3	0.816087479475955	0.502414312225748	0.742834836178038	0.197587645362734	0.0145865783710915	0.04	0.153732568776765	0.135	0.0513108790248843	37	12.8054054054054	12.8	0.304545148947981	37	3.11342589170777	0.162612846712849	0.392524902181067	0.00908566096962761	Quercus_serrata	0.430898492171886	22	Pinus_densiflora	0.218187536782628	9	Quercus_acuta	0.0377030388338945	6	Quercus_serrata	925	10.7724623042971	550	0.157917844002967	5.4546884195657	225	0.1756907004432	0.942575970847363	150	0.0894473774536366	-0.0187325687767647	167.20626303063	103.799757618775	50.3913350972768	11.3686485297175
QS	60	34.75	128.03	200	15	270	mixed	0.560510096101415	2	0.685806256384306	0.492677056539595	0.989409285096263	2	0.685806256384306	0.492677056539595	0.989409285096263	2	0.685806256384306	0.492677056539595	0.989409285096263	2	0.685806256384306	0.492677056539595	0.989409285096263	2	0.685806256384306	0.492677056539595	0.989409285096263	0.147105894905308	0.0212261698525809	0.04	0.215307402979502	0.197728349004385	0.0561498054635523	18	16.1611111111111	16.15	0.295334085777823	18	4.08559016988619	0.229456542573673	0.728370510180126	0.0140372814716102	Quercus_serrata	0.36733621880813	12	Chamaecyparis_obtusa	0.288024356073766	6	NA	NA	NA	Quercus_serrata	450	9.18340547020326	300	0.197422347603642	7.20060890184415	150	0.247225942543793	NA	NA	NA	-0.017579053975117	139.676618616964	81.0184442586778	58.12443702416	NA
QV	198	36.43	127.23	233	20	217	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.105113636363636	0	0.04	0.238763132274087	0.24250051546337	0.0459967060744242	12	14.1333333333333	14.3	0.56138357221379	12	6.40664684970164	0.252495035533051	1.48780154819858	0.0119639167456027	Quercus_variabilis	0.537286171191214	12	NA	NA	NA	NA	NA	NA	Quercus_variabilis	300	13.4321542797803	300	0.238763132274087	NA	NA	NA	NA	NA	NA	0.00373738318928235	109.92849531025	109.92849531025	NA	NA
QV	100	35.51	127.08	510	10	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.0940181726400809	0	0.04	0.20497386592999	0.2	0.0345722156541651	28	14.0821428571429	14.1	0.18064405645433	28	6.3388925934922	0.216734435285858	0.89938910524503	0.00684902924588383	Quercus_variabilis	0.923942399420758	28	NA	NA	NA	NA	NA	NA	Quercus_variabilis	700	23.098559985519	700	0.20497386592999	NA	NA	NA	NA	NA	NA	-0.0049738659299905	200.782419897509	200.782419897509	NA	NA
QV	102	35.44	126.76	434	35	135	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.191989854360989	0	0.04	0.199868012003478	0.205060966544099	0.0670672488850994	36	13.7055555555556	14.4	2.12400490239473	36	3.37276255178888	0.210217582484675	0.48584370215357	0.010804503130909	Quercus_variabilis	1.12948109878187	36	NA	NA	NA	NA	NA	NA	Quercus_variabilis	900	28.2370274695468	900	0.199868012003478	NA	NA	NA	NA	NA	NA	0.0051929545406213	247.906011663627	247.906011663627	NA	NA
QV	144	35.37	127.85	471	31	260	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.123448296269993	0	0.04	0.204930851377126	0.205500608271606	0.0457440538380505	26	13.8730769230769	14.1	1.44929160414533	26	5.34844803999401	0.217023014431448	0.838589357846309	0.00834025269165102	Quercus_variabilis	0.857586464789798	26	NA	NA	NA	NA	NA	NA	Quercus_variabilis	650	21.4396616197449	650	0.204930851377126	NA	NA	NA	NA	NA	NA	0.000569756894479495	186.378026321406	186.378026321406	NA	NA
QV	197	36.2	127.78	210	25	250	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.143922028697772	0	0.04	0.129575191139084	0.126	0.0319658596042017	63	12.1333333333333	12.3	1.42805981622258	63	4.61956998051934	0.137835522784146	0.470463823114521	0.00395750277142535	Quercus_variabilis	0.830757263528141	63	NA	NA	NA	NA	NA	NA	Quercus_variabilis	1575	20.7689315882035	1575	0.129575191139084	NA	NA	NA	NA	NA	NA	-0.00357519113908403	216.386271911701	216.386271911701	NA	NA
QV	165	37.6	127.62	446	35	110	mono_B	0.98478839830153	2	0.0787664677968109	0.029960417744475	0.113635992478799	2	0.0787664677968109	0.029960417744475	0.113635992478799	2	0.0787664677968109	0.029960417744475	0.113635992478799	2	0.0787664677968109	0.029960417744475	0.113635992478799	3	0.3219679207823	0.151941344469763	0.293067831211531	0.166534650080065	0.00938636233561853	0.04	0.197832792917373	0.18	0.0564135477708416	43	16.9023255813953	16.8	1.54264589833939	43	3.7546855604809	0.210328507291968	0.443529279382184	0.00902276984513622	Quercus_variabilis	1.21388077081872	36	Quercus_mongolica	0.0877800257321158	6	Pinus_koraiensis	0.0201061929829747	1	Quercus_variabilis	1075	30.3470192704681	900	0.207200989379877	2.1945006433029	150	0.136482599623542	0.502654824574367	25	0.16	-0.0178327929173735	291.285436323877	262.665450775189	22.3996827428866	4.81841436547
QV	166	37.61	127.62	412	20	150	mono_B	0.956878258624797	2	0.177741363658197	0.0825245135919466	0.256426583910523	2	0.177741363658197	0.0825245135919466	0.256426583910523	2	0.177741363658197	0.0825245135919466	0.256426583910523	2	0.177741363658197	0.0825245135919466	0.256426583910523	3	0.519271887859584	0.268952454972673	0.472661641614366	0.173663223188676	0.0121845307407562	0.04	0.164669940150561	0.155	0.0515527514899659	37	15.0567567567568	15.2	2.39519664473858	37	3.18161015042904	0.174368958702632	0.372251612449649	0.00953585985965133	Quercus_variabilis	0.667269567233492	29	Quercus_mongolica	0.0867401585637776	7	Pinus_densiflora	0.0339794661412272	1	Quercus_variabilis	925	16.6817391808373	725	0.171161750480609	2.16850396409444	175	0.125607665826118	0.84948665353068	25	0.208	-0.00966994015056052	186.706437667427	155.706719652418	22.8723361853085	7.34147332962725
QV	141	35.22	127.74	627	21	310	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.131072147168727	0	0.04	0.274836314922173	0.275	0.0651415618244073	13	17.0307692307692	17.5	3.03298110099195	13	4.87613187993917	0.292140669941088	1.05716034963495	0.0175173118654597	Quercus_variabilis	0.771225653538941	13	NA	NA	NA	NA	NA	NA	Quercus_variabilis	325	19.2806413384735	325	0.274836314922173	NA	NA	NA	NA	NA	NA	0.00016368507782677	149.261871451639	149.261871451639	NA	NA
QV	196	36.62	127.05	306	27	186	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.252857841670585	0	0.04	0.153336817128762	0.123	0.066798910671781	39	10.5487179487179	10.4	1.22278194356617	39	2.23860933864481	0.15697399571279	0.261386354925448	0.0119156045991746	Quercus_variabilis	0.720190480881375	39	NA	NA	NA	NA	NA	NA	Quercus_variabilis	975	18.0047620220344	975	0.153336817128762	NA	NA	NA	NA	NA	NA	-0.0303368171287623	175.516812307872	175.516812307872	NA	NA
QV	163	37.88	128.69	663	17.6	210	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	2	0.135520086891046	0.0586210915217289	0.195514157298553	0.102014652014652	0.000464925898275782	0.04	0.246791950165857	0.251500497017402	0.0457031903612363	30	15.31	15.5	0.835979706072771	30	6.14473920985666	0.261046111325412	0.857878286351907	0.00817814454746146	Quercus_variabilis	1.39169648580823	29	Quercus_mongolica	0.0433736135736241	1	NA	NA	NA	Quercus_variabilis	750	34.7924121452058	725	0.24718853616985	1.0843403393406	25	0.235	NA	NA	NA	0.00470854685154493	289.803793589948	280.866558868406	8.93008292421536	NA
QV	161	37.88	128.67	583	9.6	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	2	0.166375224080104	0.0758929908448589	0.240028710707156	0.278719707361683	0.0163766232387371	0.04	0.335026367121555	0.365	0.151980768014094	27	17.5481481481482	18.9	2.34789109470448	27	2.15806663816085	0.339734679766708	0.341687020130825	0.0318885289450777	Quercus_variabilis	2.28615503817505	21	Quercus_serrata	0.0940349367054131	6	NA	NA	NA	Quercus_variabilis	675	57.1538759543763	525	0.372304470893943	2.35087341763533	150	0.141261577696603	NA	NA	NA	0.0299736328784454	425.997561188201	392.466471949285	23.6718078722373	NA
QV	162	37.88	128.69	664	18.6	90	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	2	0.224930075367497	0.11149877641296	0.324505504279469	0.147484820838708	0.0020441442342376	0.04	0.227544501142084	0.223661574706072	0.0583804720463826	38	12.4289473684211	12.6	1.55752886307677	38	4.33106035211604	0.241770016844676	0.549816690869739	0.0095314977230999	Quercus_variabilis	1.45370131461397	36	Quercus_mongolica	0.0915750696576523	2	NA	NA	NA	Quercus_variabilis	950	36.3425328653493	900	0.226746922066578	2.28937674144131	50	0.241450823150388	NA	NA	NA	-0.00388292643601187	322.230505626427	303.555440807541	18.6535551903908	NA
QV	164	37.89	128.78	649	25.4	120	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	2	0.248461792000034	0.126769968164317	0.358454595168834	0.121090627820033	0.00857810117911874	0.04	0.265007484171045	0.269001858729638	0.0590637781136415	30	20.1133333333333	20.6	2.14455739880788	30	5.49086690369443	0.27992634591479	0.816162140697629	0.00971470973334121	Quercus_variabilis	1.54219212568396	27	Quercus_mongolica	0.112538917435057	3	NA	NA	NA	Quercus_variabilis	750	38.554803142099	675	0.269676074550905	2.81347293587642	75	0.218547477679336	NA	NA	NA	0.00399437455859281	324.894336517251	300.716610538378	23.8442591979066	NA
QV	142	35.37	127.85	454	15	270	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.228049857356338	0	0.04	0.198245617858252	0.175	0.0746693523440989	40	11.9975	11.9	2.64191922274077	40	2.72495069256258	0.207595788731565	0.337248806494811	0.0127334390525616	Quercus_variabilis	1.23468753896345	40	NA	NA	NA	NA	NA	NA	Quercus_variabilis	1000	30.8671884740862	1000	0.198245617858252	NA	NA	NA	NA	NA	NA	-0.0232456178582518	271.871282559841	271.871282559841	NA	NA
QV	95	34.95	127.02	425	25	180	mono_B	1	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	1	0	0	NA	0.273238351944553	0	0.04	0.156621162935426	0.12	0.0734856798150564	53	13.2830188679245	12.6	3.70891523893943	53	2.04719029089702	0.157499727122264	0.202880290114525	0.0112301037018566	Quercus_variabilis	1.02109615223302	53	NA	NA	NA	NA	NA	NA	Quercus_variabilis	1325	25.5274038058256	1325	0.156621162935426	NA	NA	NA	NA	NA	NA	-0.0366211629354261	246.775707428303	246.775707428303	NA	NA
